75.27022,0.6805444,0,9.13731,14.69175,0,0.1100881,0,0,0.06004804,0,0,0,0,0,0,0.05004003,0,5.142915
72.32547,0,1.00452,8.277247,14.53541,0,0.0100452,0,0,0.2009041,0,0,0,0,0,0,0,0,5.118612
70.73977,0,1.002406,6.425421,15.52727,0,2.235365,0,0,0.4210104,0,0,0,0,0,0,0,0,5.121961
72.25352,0,1.006036,6.589538,13.84306,0,2.394367,0,0,0.1911469,0,0,0,0,0,0,0,0,5.30468
67.97881,0,0.9991007,9.211708,14.64682,0,2.597662,0,0,0.3796583,0,0,0,0,0,0,0,0,5.026785
74.57475,0,1.0006,2.961777,14.46868,0,2.001201,0,0,1.831099,0,0,0,0,0,0,0,0,5.405074
70.89,0,1,5.96,16.03,0,2.46,0,0,0,0,0,0,0,0,0,0,0,5.113554
67.32574,5.702017,0,9.536648,15.12882,0,0,0,0,1.837427,0,0,0,0,0,0,0.4693429,0,5.235927
64.20124,1.944278,0,9.510923,14.091,0,0,0,0,0.6414111,0,0,0,0,0,0,4.570054,0,4.755883
67.84711,2.026485,0,9.7813,15.48957,0,0,0,0,0.7524077,0,0,0,0,0,0,4.012841,0,4.821881
71.79487,1.422276,0,9.645432,16.02564,0,0,0,0,0.4407051,0,0,0,0,0,0,0.3505609,0,4.949139
72.85986,0,0,8.99011,16.5418,0,0.1398462,0.5993407,0,0.1398462,0,0,0,0,0,0,0,0,4.869196
71.81074,0,0,3.763226,19.76442,0,1.986424,2.056298,0,0,0,0,0,0,0,0,0,0,4.693729
64.00978,0,0,9.232274,13.00733,0,0,0,1.545232,1.222494,0,0,0,0,0,0,0,0,4.703337
63.09594,0,0,9.309397,13.40004,0,0,0,1.412596,1.216402,0,0,0,0,0,0,0,0,4.858884
65.99981,0,0,10.10101,10.36579,0,0,0,0,2.951849,0,0,0,0,0,0,0,0,5.22783
60.18916,0,0,10.58892,12.22699,0,0,0,1.618565,3.666147,0,0,0,0,0,0,0,0,4.505749
64.44184,0,0,9.318892,13.70999,0,0,0,1.26854,0.117096,0,0,0,0,0,0,0,0,4.976285
63.30914,0,0,8.993722,13.2601,0,0,0,1.471165,2.138093,0,0,0,0,0,0,0,0,4.646518
74.21198,0,0,0.6008669,8.875099,0,0.3152088,0,0.4925138,3.378645,0,0,0,0,0,0,0,0,4.757658
66.18642,0,0,6.204058,12.96677,0,0,0,0.9801039,2.322846,0,0,0,0,0,0,0,0,4.373431
68.51275,0,0,4.88612,12.60463,0,0,0,0,2.306794,0,0,0,0,0,0,0,0,4.685708
69.78248,0,0,4.928473,11.46384,0,0,0,0,2.253576,0,0,0,0,0,0,0,0,4.946876
70.0519,0,0,4.769366,11.26236,0,0,0,0,2.399373,0,0,0,0,0,0,0,0,5.026969
74.75584,0,0,2.998915,0,0,0,0,0.4932426,0,0,0,0,0,0,0,0,0,5.332166
72.25819,0,0,3.580538,0,0,0,0,0.4904846,0,0,0,0,0,0,0,0,0,5.358758
69.78481,0,0,3.527562,0,0,0,0,0.491304,0,0,0,0,0,0,0,0,0,4.703495
63.893,0,19.63006,0,16.47693,0,0,0,0,0,0,0,0,0,0,0,0,0,4.268333
76.65395,0,3.552783,0,19.79328,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458408
72.26277,0,0,8.789122,16.87831,0,0.349965,0,0,0,0,0,0,0,0,0,0,0,4.701579
40.26096,20.4965,13.99522,0,0,0,0,0,0,25.24733,0,0,0,0,0,0,0,0,6.361603
39.45846,20.07362,13.70647,0,0,0,0,0,0,15.89556,0,0,0,0,0,0,0,0,5.10266
38.83467,19.79994,13.5196,0,0,0,0,0,0,9.828532,0,0,0,0,0,0,0,0,4.520919
38.38821,19.51308,13.32373,0,0,0,0,0,0,6.794784,0,0,0,0,0,0,0,0,4.326258
38.30665,19.4251,13.26365,0,0,0,0,0,0,2.68479,0,0,0,0,0,0,0,0,4.245479
73.64729,0,0,6.012024,15.03006,0,4.008016,0.6012024,0,0,0,0,0,0,0,0,0,0,4.952272
71.64329,0,0,6.012024,16.63327,0,4.308617,0.6012024,0,0,0,0,0,0,0,0,0,0,4.814894
72.08835,0,0,9.638554,15.76305,0,0.3012048,0.6024096,0,0,0,0,0,0,0,0,0,0,4.809085
70.4,0,0,9.7,16.4,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0,4.832382
73.67367,0,0,7.107107,13.91391,0,4.904904,0,0,0,0,0,0,0,0,0,0,0,5.221026
72.77277,0,0,7.207207,13.71371,0,4.904905,1.001001,0,0,0,0,0,0,0,0,0,0,5.10841
70.77077,0,0,7.107107,13.91391,0,4.904904,3.003003,0,0,0,0,0,0,0,0,0,0,4.947011
69.1,0,0,7,13.8,0,4.8,5,0,0,0,0,0,0,0,0,0,0,4.80906
73.77377,0,0,6.506507,13.91391,0,4.504505,1.001001,0,0,0,0,0,0,0,0,0,0,5.153024
73.84769,0,0,5.310621,13.82765,0,3.607214,3.006012,0,0,0,0,0,0,0,0,0,0,5.178188
73.57357,0,0,4.204204,13.91391,0,2.902903,5.005005,0,0,0,0,0,0,0,0,0,0,5.089836
73.5471,0,0,7.114229,12.82565,0,5.01002,1.102204,0,0,0,0,0,0,0,0,0,0,5.303209
73.50001,0,0,7.1,11.1,0,4.900001,3,0,0,0,0,0,0,0,0,0,0,5.408855
