23,51,4,0,1,1,14,0,0,1,0,0,0,0,0,0,2,0,845
22.2,0,12.8,0,0,0,0,0,0,0,0,31.1,0,0,23.9,0,0,0,675
10.63612,21.14952,21.16998,2.290857,5.686234,2.740847,1.656781,6.197587,3.313561,8.67253,0,4.213541,0,6.136224,6.136224,0,0,0,435
25.2,0,0,0,0,0,0,36,0,0,0,0,0,0,8,0,8,0,830
0,0,0,0,0,0,0,0,5,0,41,0,0,0,0,0,0,0,236
4,5,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,493
51.18,12.61,0,8.779999,0,0.41,6.65,0,0,0,0,0,0,0,0,0,0.22,0,903
8.191808,0,32.86713,6.793207,0,5.994006,0,0,7.892108,0,0,5.994006,0,3.896104,0,0,0,0,537
0,0,0,0,0,0,0,15.78947,10.52632,0,0,0,0,0,0,0,0,36.84211,542
19.50741,0.3559516,0,0,0,0,0,0,1.988939,0,75.11483,0,0,0.4301765,0,0,0,0,507
65.33936,23.79377,0,4.36209,0,0,6.270312,0,0,0,0,0,0,0,0,0,0,0,1043
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,352
52.43855,22.24667,3.03805,0,14.42456,0,0,0,0,0,0,0,0,0,0,0,0,6.1941,833
2.198681,3.797721,20.68759,0,0,0,0,0,7.895263,0,62.96222,0,0,0,0,0,0,0,484
71.02,1.5,0,3.5,7,2,1,0.5000001,3,6.400001,0,3,0,0,0,0,0.02,0,682
0,0,5.961956,0,0,0,0,0,11.36458,0,0,0,0,0,0,0,0.4041964,0,420
0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,6,0,20,353
65.42029,9.065802,0,5.335974,7.637781,0,3.080666,2.630908,0,4.701954,0,1.939627,0,0,0,0,0.1245517,0,815
40,18,0,16,0,0,0,0,5,0,5,0,0,0,16,0,0,0,860
50.75804,22.39508,0,0,14.22408,0,1.418682,0,0,0,0,0,0,0,0,0,0,10.99193,954
1.615198,2.010026,26.63832,0,0,0,0,3.022618,25.16115,0,0,0,0,0,1.503123,0,0,0,734
0,2.41116,0,0,0,2.355431,0,0,0,0,0,0,0,0,0,0,0,55.94458,375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93062,0,0,221
58,0,25,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,575
39.14342,8.516057,2.32594,29.03907,0,0,10.09897,0,10.87655,0,0,0,0,0,0,0,0,0,808
8.653846,0,24.03846,0,0,0,0,20.19231,25,0,22.11539,0,0,0,0,0,0,0,580
0,0,87.94852,0,0,12.05148,0,0,0,0,0,0,0,0,0,0,0,0,507
10.4,7.3,12.6,0,1.9,0,0,4.2,54.2,0,0,0,0,0,0,0,0,0,503
24.1,1,1.8,0,0.4,1.2,0,0,0,1.6,67.8,0,0,0,0,2.1,0,0,461
50.99999,13,0,5.399999,5.999999,0,0.09999999,3.5,0,4.299999,0,11.9,0,4.599999,0,0,0.009999998,0,867
59.84291,0.6561941,0,30.32412,0.477232,7.715252,0.1590773,0,0,0.029827,0,0,0,0,0,0,0.29827,0,582
66.5405,8.956611,0,5.277879,7.583314,0,3.097911,2.16461,0,4.728275,0,1.462864,0,0,0,0,0.1252489,0,810
56.62818,23.55851,0,1.946092,14.15064,0,3.349545,0,0,0,0,0,0,0,0,0,0,0,923
66.06125,19.87242,0,4.748653,0,0,3.46201,0.06993032,0,0,0,5.513616,0,0.01873348,0,0,0.0242779,0,1068.5
57.28017,16.97191,10.74579,5.176312,0,0,3.354424,0,0,3.420948,0,2.822385,0,0,0,0,0,0,909
51.08911,7.920792,23.9604,0,10.09901,0,0,0,0,0,0,0,0,0,0,0,0,0,579
57.38783,0,0,0,3.693601,0,24.05525,0,0,5.613559,0,0,0,0,0,0,0,0,613
46,0,0,23.95,23.95,0,0,0,0,0,0,0,0,0,0,0,0,6,550
64.14979,13.43383,12.33577,6.454261,0,0,0,0.4643998,0,0,0,0,0,0.1866105,0,0,0,1.934667,933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.19467,0,0,185
58.21848,21.51591,4.802717,0.05067869,12.90145,0,1.56017,0,0,0.7235839,0,0,0,0,0,0,0,0,899
56.03771,18.555,10.13563,0,11.27897,0,2.34708,0,0,1.371349,0,0,0,0,0,0,0,0,791
13.29,6.65,2.85,2,15.2,1,0,0,2,0,57.01,0,0,0,0,0,0,0,538
37,5,8,2.9,0,0,0,29.2,3,0,0,7.9,0,3,4,0,0,0,799
58.40642,4.819157,9.871705,0,4.101171,3.342518,0.063499,0.2415635,17.95189,1.038831,0,0.1632509,0,0,0,0,0,0,600
7,0,26,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,544
12.6,0,21.8,0,0,9.4,0,56.2,0,0,0,0,0,0,0,0,0,0,446
56,15,8,6.5,0,0,0,10,0,0,0,3.5,0,0,0,0,0,0,928
37,5,5,2.9,0,0,0,29.2,3,0,0,10.9,0,3,4,0,0,0,817
14.71432,0,8.524802,0,0,0,0,3.911333,0,2.402925,14.80383,27.49048,0,0,26.49005,0,0,0,635
60.95347,18.01593,6.256774,0,9.157545,0,2.517095,0,0,2.869628,0,0,0,0,0,0,0,0,882
25.45955,13.57843,0,1.357812,0,0,1.951795,18.56259,33.50182,0,0,3.763431,0,0,0,0,0,0,760
7,0,20,0,0,0,0,30,37,0,5.9,0,0,0,0,0,0,0,587
2.8,0,33,0,0,3.7,0,13,33,0,0,0.4,0,0,0.1,0,0,11,570
1.5,0,26,0.5,0.3,0.2,0,0,14,0,0,0,0,0.5,0.5,0,0,0,540
43.22438,33.91809,0,0,13.49366,0,0,0,9.051172,0,0,0,0,0,0,0,0,0,915
50.00283,27.98671,5.082343,0,15.11191,0.8725486,0,0,0,0.68764,0,0,0,0.03598154,0,0,0,0,883
17,5,14,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,513
0,0.84584,8.11607,0,0,0,0.4751333,4.016682,6.467531,0,0,0,0,0,0,0,0.4880687,0,430
22.4442,0,28.78167,19.6227,0,0,0,0,18.02527,11.12615,0,0,0,0,0,0,0,0,663
21,7,8,0,0,0,1,0,5,0,58,0,0,0,0,0,0,0,566
7.5,7,6.5,0,0,0,0,0,0,0,68,0,0,0,0,10,0,0,451
0,0,74.72448,0,0,0,0,0,0,25.27552,0,0,0,0,0,0,0,0,422
49.35932,19.44536,5.052495,0,13.22363,0,0,0,3.296714,0,0,0,0,0,0,0,0,9.622471,821
62.78157,14.21031,11.8026,0.02562455,8.184843,0,0.5402344,0,0,0.8034661,0,1.262636,0,0.03753774,0,0,0.1216188,0,831
61.43518,17.86763,4.880077,0,13.60004,0,0.9826664,0,0,1.004764,0,0,0,0,0,0,0,0,822
64.57092,14.23855,9.827904,0,7.902529,0,0,0,0,3.002579,0,0,0,0,0,0,0,0,837
20,5,30,0,0,2,0,10,27,6,0,0,0,0,0,0,0,0,590
29.38449,0,0,10.20461,0,0,2.291982,41.85206,5.554024,0,0,0,0,7.007285,0,0,0,0,815
60.83194,19.36719,5.702042,5.440249,0,0,2.880776,0,0,0,0,5.777811,0,0,0,0,0,0,988
0,0,0,0,0,0,0,4.038603,0,0,0,0,0,0,0,33.21016,0,0,212
60.19714,15.79841,11.31097,7.760976,0,0,0,0,0,0,0,4.52043,0,0.1853667,0,0,0,0,955
65.39419,13.79789,3.05619,0.9624642,10.28977,4.122593,0.9312019,0,0,1.445702,0,0,0,0,0,0,0,0,665
60.20095,20.83338,4.966708,0.0254813,12.21332,0,1.526177,0,0,0.02853481,0,0,0,0,0,0,0,0,925
37.33212,13.03471,15.69503,0,8.690153,2.423461,0,0,0,3.36658,0,0,0,3.048925,0.6588187,0,0.2195163,13.26816,663
68.64625,11.25798,0,1.367944,12.02561,2.532046,0.6727018,0,0,1.481478,0,0,0,1.977552,0.01281942,0,0.02562834,0,704
56.56857,22.95439,0,0,10.99206,2.192292,0.01192335,0,1.962326,0,0,0,0,0,0,0,0,5.206981,895
30.86913,0,39.86014,0,5.394606,0,0,0,12.38761,10.28971,0,0,0,0,0,0,0,0,595
40,5,5,2.9,0,0,0,29.2,3,0,0,7.9,0,3,4,0,0,0,829
0,0,7.993188,0,0,0,0,2.996359,5.997663,0,0,0,0,0,0,0,0,0,430
46.30777,7.937671,13.00781,0,5.79006,4.652524,0,0,17.74122,1.466629,0,0,0,0,0,0,0,0,600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,310
45,10,35,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,778
61,17.1,0,0.3,13.5,0,3.5,0,0,3.5,0,0,0,0.68,0,0,0.02,0,833
69.60275,2.017471,0,7.06115,16.13977,0,3.530575,0,0,1.513103,0,0,0,0,0,0,0.1351706,0,698
5,0,10,0,0,0,0,0,25,0,60,0,0,0,0,0,0,0,460
0,0,82.54913,0,0,17.45088,0,0,0,0,0,0,0,0,0,0,0,0,500
0,0.1993045,7.893051,0,0,0,0.07878329,5.394747,4.454587,0,0,0.4050911,0,0,0,0,0.6243029,0,423
62.64638,16.03197,6.48305,0,12.67836,0,0.4922171,0,0,1.43796,0,0,0,0,0,0,0,0,799
47.89142,17.99158,4.796469,0,13.86451,0,0,0,5.916279,0,0,0,0,0,0,0,0,9.539744,834
10.52118,2.723512,51.6567,7.572699,1.655534,1.197253,2.69145,0,21.98167,0,0,0,0,0,0,0,0,0,580
13.7,10.3,47.9,0.6999999,0,3.1,0.5,1.9,10.2,11.7,0,0,0,0,0,0,0,0,563
39.97837,4.979239,5.014815,2.875443,0,0,0,26.20671,2.980964,0,0,10.87946,0,4.061837,3.023158,0,0,0,833
61.81125,14.83567,13.84496,5.934129,0,0,0,0,0.4893553,0,0,0,0,0.09260993,0,0,0,1.984257,927
81,0,9,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,935
0,0.2583027,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47204,0,0,164
46.91816,23.98323,0,0,15.00242,0,0.4960652,0,0,0,0,0,0,0,0,0,0,13.39404,947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2
66.90001,7,13.1,2.2,8.600001,0,0,0,0,2,0,0,0,0,0,0,0,0,745
59.81926,19.01429,7.060828,5.51065,0,0,2.406629,0.06900997,0,0,0,5.89188,0,0,0,0,0.02395837,0,978
8.396914,2.849864,46.70197,8.707712,4.330847,6.263988,0,0,22.7487,0,0,0,0,0,0,0,0,0,500
15.05433,0,16.57141,0,5.435164,0.748689,0,19.20823,41.70246,1.180057,0,0,0,0,0,0,0,0,550
2,5,27,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,601
9.949006,0,4.979502,0,0,0,0,0,24.87751,0,59.69403,0,0,0,0,0,0,0,469
11.3052,2.974357,55.34259,0.817929,1.808014,1.307525,2.939342,0,23.50503,0,0,0,0,0,0,0,0,0,580
20.79147,11.76084,20.07604,8.085386,9.829914,1.292513,0,0,28.16385,0,0,0,0,0,0,0,0,0,574
62.06656,18.27656,3.394071,4.459164,0,0,2.959315,3.851372,0,0,0,4.666545,0,0.05494449,0,0,0.04747069,0,1010.1
30.0502,11.06226,9.395718,0.9645522,0,0,0,3.854473,41.24403,0,0,0,0,2.934662,0,0,0,0,703
18,3,7,6,0,0,0,0,0,0,65,0,0,0,0,0,0,0,560
3.753639,0,0,21.84099,0,0,0,0,0,0,0,0,0,0,0,0,0,74.40538,609
19.15495,6.501077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429
45.92499,19.47793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,25,0,0,268
48.77143,7.405173,0,11.57939,5.825293,0,0,0,0,0,0,0,0,0,16.83538,0,0,0,767
56.42435,22.93677,0,0,10.44774,2.16568,0.01189856,0,2.727129,0,0,0,0,0,0,0,0,5.175204,898
7.651741,0,71.88268,7.443789,0,1.149457,0,0,0,11.87234,0,0,0,0,0,0,0,0,591
21.78353,10.89176,21.71545,3.857499,22.69117,0,0,10.43794,8.622645,0,0,0,0,0,0,0,0,0,420
5.918619,23.55117,29.34649,11.83724,21.45499,0,0,0,0,0,0,0,0,0,0,0,0,0,390
50.33503,17.14171,0,8.940892,3.050305,0,6.650664,0,0,1.060106,0,0,0,0,1.30013,0,9.540953,0,687
0.8,0,4.2,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,395
61.386,19.67263,3.837906,0.02561885,13.36466,0,1.374836,0,0.07436517,0.01434442,0,0,0,0.0187647,0,0,0.02431836,0,896
55.40791,19.30765,0,3.2366,0.04019345,0,1.448016,5.965946,0,0,0,0.4166236,0,0.0799102,0,0,0.04142427,0,1050
63.4,15.9,0,11.4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,1025
42.2608,8.537541,0,28.17323,0,0,10.12444,0,10.90399,0,0,0,0,0,0,0,0,0,831
69.05918,11.2767,6.140243,0.02635427,8.680076,0,2.083571,0,0.01274999,0,0,2.532255,0,0,0,0,0,0,838
68.83626,8.462912,1.894261,2.22867,3.334813,0,1.897526,0.2109328,0,4.175563,0,8.774764,0,0,0,0,0,0,878
22.5,1,3,0,0,0,0.2,6.5,0,0,0,0,0,0.8,0,0,0,0,597
59.11,0.95,0,1.4,7.900001,0,0.2,7,0,7.7,0,10,0,4,0.5000001,0,0,0,688
41.04103,2.002002,4.004004,16.01602,6.006005,0,16.01602,5.005004,2.002002,7.507507,0,0,0,0,0,0,0,0,800
45.54622,0,0,29.75618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880
59.69849,15.37278,11.33642,7.693893,0,0,0.4861378,0,0,0,0,4.999286,0,0.1857839,0,0,0,0,940
11.74579,0,29.42778,4.807999,4.731345,0,0,37.45827,0,0,4.980121,0,0,0,6.848698,0,0,0,545
57.95,13.2,0,24.05,0,0.9,2.55,0,0,0,0,0,0,0,1.1,0,0.25,0,852
46.98631,28.14242,6.989429,0.0967877,16.21541,0,0.01159401,0,0,1.341278,0,0,0,0,0,0,0,0,862
39,1.5,29.7,2,1,6,0,2,1,0,0,9.000001,0,0.5000001,0.2,0,0,0,644
67.87577,11.96378,8.158126,0.03499959,7.80428,0,2.018704,0,0,0.01469764,0,1.77848,0,0.03845353,0,0,0.1245859,0,855
0,2.49504,5.161023,6.94192,0,2.967859,4.989353,37.96109,3.983273,0,0,0,0,0,0,0,0,35.24528,559
5,1,22,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,567
6,0,65,3,0,0,0,0,16,10,0,0,0,0,0,0,0,0,584
57.7,20,0.5,1,13.3,0,3,0,0,4,0,0,0,0,0,0,0,0,875
52.8,15,9,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,869
0,0.03804962,5.92359,0.08370719,0,0,0.07520338,3.433074,4.555898,0,0,0,0,0,0,0,0.4171542,0,403
62.47485,2.515091,6.036218,1.006036,1.006036,0.4024145,2.012073,3.018109,0,2.716298,17.60563,0,0,0,1.207244,0,0,0,775
63.15478,15.71146,9.715873,0.798036,8.952984,0,0.6290777,0,0,0.8071833,0,0,0,0,0,0,0,0,859
57.66423,0,0,0,3.719628,0,21.75782,0,0,5.649435,0,0,0,0,0,0,0,0,656
68.09134,20.95118,0,0,0.3666457,0,0,10.47559,0,0.1152315,0,0,0,0,0,0,0,0,880
52.818,27.67719,0,0,11.3911,2.252639,0.0117767,0,1.843064,0,0,0,0,0,0,0,0,3.940154,915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,284
10.75458,4.313687,21.97743,0,0,1.912501,0,19.62671,25.69268,0,0,0,0,0,0,0,0,0,585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
8.027766,0,34.97135,0,3.50346,0,0,10.04587,39.94217,3.509384,0,0,0,0,0,0,0,0,591
42.27796,4.242281,0,7.96033,0,0,0,28.33212,0,0,0,6.974113,0,3.015826,4.00775,0,0,0,893
24,0.2,3.5,0,8.5,0,0,5,0,8.5,0,0,0,0,6.8,0,0,0,495
59.05969,14.78842,6.762764,5.206069,0.08272453,0,1.23131,0.09095458,0,7.641303,0,5.025004,0,0,0,0,0,0,898
52.7,0,0,0,0.5,0,0,0.9,0,10.1,35.1,0,0,0,0,0,0,0,650
62.02564,19.73161,5.322125,0.05907069,11.8916,0,0.006065109,0,0,0.7370923,0,0,0,0,0,0,0,0,917
0,1.245998,2.013872,0,0,0,0,0,5.413664,0,0,0,0,0,0,0,0,32.38662,364
12.94852,25.85246,25.85246,4.234455,11.58904,0,0,0,0,8.691776,0,0,0,3.766437,2.451527,0,0,0,485
32.79281,0,0,3.747664,0,0,2.244626,44.40296,9.065451,0,0,0,0,4.117503,0,0,0,0,790
45.57455,22.78228,5.0005,0,0,2.0002,0,0,17.78178,0,0,0,0,6.370636,0,0,0,0,680
4.9,14.2,8.9,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,461
64.24338,13.21444,10.15082,0,6.02447,4.84088,0,0,0,1.526005,0,0,0,0,0,0,0,0,675
0,0.7199886,7.374231,0,0,0,0,0,2.873612,0,0,0,0,0,0,89.03217,0,0,409
60.10594,21.11738,4.86949,0.02541419,12.4246,0,1.223815,0,0,0.02845966,0,0,0,0,0,0,0,0,930
50.21637,3.530595,9.423747,0,0,9.500406,0,19.54753,4.099281,1.630854,0,0,0,0,0,0,0,0,527
79.22,0,0,0,0,20.78,0,0,0,0,0,0,0,0,0,0,0,0,467
0,0,7.903252,0,0,0,0,5.801846,6.609376,0,0,0,0,0,0,0,0.4752707,0,441
23,0,3.9,0,0,7.1,0,0,0,0,0,0,0,0,5,0,0,0,495
0,0,0,0,0,0,0,2.369389,0,0,0,0,0,0,0,31.24002,0,0,183
66.51851,15.58238,0,0.04413032,14.16413,0,3.311327,0,0,0,0,0,0,0,0,0,0,0,903
59.32474,23.24392,0,0,15.43921,0,1.764605,0,0,0,0,0,0,0,0,0,0,0,974
58.12993,21.19149,7.427327,0.05027339,12.9557,0,0.006022149,0,0,0.01407445,0,0,0,0,0,0,0,0,913
55,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,480
61.61272,19.41736,0,4.928905,0,0,3.542542,8.759774,0,0,0,1.517932,0,0,0,0,0,0,1050
59.5,17.75,2.25,0,0,0,7.417,13.083,0,0,0,0,0,0,0,0,0,0,1019
56.93429,21.04698,0,0,14.16816,0.6670682,1.853485,0,0,0,0,0,0,0,0,0,0,5.217874,941
54,16,9,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,907
57.32186,17.52399,9.698399,3.939731,3.924517,0,2.388019,0,0,0,0,4.999008,0,0,0,0,0,0,866
68.00191,12.15631,8.126388,3.715313,7.786492,0,0.0251915,0,0,0,0,0,0,0,0,0,0,0,834
49.62121,16.94534,4.476014,0,14.88341,0,0,0,4.504954,0,0,0,0,0,0,0,0,9.569079,817
40,5,5,2.9,0,0,0,26.2,3,0,0,13.9,0,0,4,0,0,0,807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
53.45053,0,0,25.59394,5.165876,0,0,0,0,0,0,0,0,0,0,0,0,0,676
6,0,30,0,2,2,0,15,45,0,0,0,0,0,0,0,0,0,564
28.8,0,0,0,0,0,0,0,0,0,71.2,0,0,0,0,0,0,0,570
49.84924,17.28643,0,22.81407,0.120603,0,9.798994,0,0,0.05025125,0,0,0,0,0,0,0.080402,0,757
42.45634,26.32493,4.730244,0,16.84428,0,0,0,0,0,0,0,0,0,0,0,0,9.644214,843
0.75,0.75,9.75,0,0,0,0,0,0,0,63.75,0,0,0,0,0,0,0,430
0,0,8.1,5.8,0,0,0,0,6.4,0,0,0,0,0,0,0,0.5,0,431
1.171934,0,8.147583,0,0,0,0,0,0,0,0,7.073777,0,0,0,0,0,0,429
0,1.407668,2.4068,0,4.285276,2.480228,0,16.96862,0,1.955935,0,0,0,0,2.765891,0,0,16.68882,512
0,0.499997,5.799965,0,0,0.000499997,0,0,10.69993,1.00E-04,0,0,0,0,0,0,0,0,406
66.6,3,0.5,0.5,10.5,0,0,8,0,5.9,5,0,0,0,0,0,0,0,661
57.91024,18.426,9.436092,0,14.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,770
0,0,25,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,520
40.95101,7.808166,12.79558,0,5.695594,4.576617,0,0,23.68455,1.4427,0,0,0,0,0,0,0,0,590
54.97338,19.99032,0.2998548,4.297919,0,0,3.0985,10.29502,0,0,0,0.7996128,0,0.02998548,0.00999516,0,0.007996128,5.997096,1039
40.7129,13.84816,37.82264,7.616307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
60.95887,19.52416,5.833102,5.834588,0,0,3.413728,0,0,0,0,4.435566,0,0,0,0,0,0,983
40,5,5,0,0,0,0,26.2,3,0,0,10.8,0,3,7,0,0,0,828
24,0,8,0,0,0,0,0,9,0,56,0,0,0,0,0,0,0,590
35,25,5,7.6,0,0,9.7,0,0,0,0,0,0,0,0,0,0,17.7,758
10,0,28,0,0,4,0,0,43,10,0,0,0,0,0,0,2,0,517
3,0,38,0,0,0,0,24.7,0,0,34,0,0,0,0,0,0,0,610
58.84805,21.13229,6.553109,0.01678338,13.19807,0,0.01206268,0,0,0.01409594,0,0,0,0,0,0,0,0,927
59.88542,17.30099,6.598413,0.2743155,9.285019,1.050609,1.355463,0,0,3.887843,0,0,0,0,0,0,0,0,743
28,0,5,0,7,0,0,1,0,10,49,0,0,0,0,0,0,0,450
64.37209,11.57592,0,3.58682,13.4786,0,4.124717,0,0,2.861856,0,0,0,0,0,0,0,0,783
48.09437,20.65294,0,0,15.67117,0,1.689088,0,0,0,0,0,0,0,0,0,0,13.6819,900
0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,30,0,0,455
51.2,13,0,5.300001,7,0,0.1,4,0,3.2,0,12,0,4,0,0,0.1,0,851
60,21,1,0,15.5,0,2,0,0,0,0,0,0,0,0,0,0,0,910
59.43119,15.56373,16.47196,8.303057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937
0,1.5,25,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,505
51.35081,17.48457,0,9.116666,3.116463,0,6.789437,0,0,1.082667,0,0,0,0,1.325508,0,9.733887,0,700
5.431419,0,55.06754,1.267302,0,0,0,0,27.58998,10.64375,0,0,0,0,0,0,0,0,582
67.60519,6.073626,0,8.629407,13.02441,0,4.001417,0,0,0.4675886,0,0,0,0,0,0,0.1321186,0,755
34.08365,0,0,1.298395,0,0,4.199368,42.60075,9.422298,0,0,0,0,0,4.62371,0,0,0,763
59.02052,19.26079,10.52117,4.237274,0,0,3.045448,0,0,0,0,3.914802,0,0,0,0,0,0,970
10.5243,0,66.19926,4.209625,0,0,0,0,6.109749,12.95706,0,0,0,0,0,0,0,0,591
0,0,4.567832,0,0,0,0,0,0,6.180267,0,0,0,0,0,0,0,0,340
0,0,12.3,0,0,0,0,3,7.6,0,0,0,0,0,0,0,0.6000001,0,470
23.32332,3.303303,20.32032,0,0,4.304305,0,0,46.04605,0,0,0,0,0,0,0,0,0,574
